 
2012-07-01,5.4258743
2012-08-01,5.7215712
2012-09-01,5.2258742
2012-10-01,5.37591482
2012-11-01,5.4258743
2012-12-01,5.987278
2013-01-01,4.038383
2013-02-01,4.363869
2013-03-01,4.792754
2013-04-01,5.427305
2013-05-01,4.000742
2013-06-01,4.681002  
2013-07-01,5.83489
2013-08-01,5.93020353
2013-09-01,5.93035694
2013-10-01,6.26333992
2013-11-01,6.25003022
2013-12-01,6.80609
2014-01-01,6.038383
2014-02-01,5.763869
2014-03-01,6.192754
2014-04-01,6.427305
2014-05-01,6.8000742
2014-06-01,5.681002
2014-07-01,5.83489
2014-08-01,7.93020353
2014-09-01,7.93035694
2014-10-01,7.26333992
2014-11-01,7.25003022
2014-12-01,6.806095
2015-01-01,8.038383
2015-02-01,6.7638692
2015-03-01,6.7927543
2015-04-01,6.427305
2015-05-01,6.000742
2015-06-01,6.681002
2015-07-01,6.834892
2015-08-01,7.93020353
2015-09-01,7.43035694
2015-10-01,7.26333992
2015-11-01,8.25003022
2015-12-01,9.80609
2016-01-01,10.9838383
2016-02-01,6.763869
2016-03-01,7.792754
2016-04-01,7.427305
2016-05-01,8.000742
2016-06-01,7.681002
2016-07-01,7.83489
2016-08-01,8.93020353
2016-09-01,9.93035694
2016-10-01,8.26333992
2016-11-01,8.75003022
2016-12-01,11.80609
2017-01-01,9.038383
2017-02-01,8.763869
2017-03-01,9.392754
2017-04-01,8.927305
2017-05-01,10.000742
2017-06-01,8.681002
2017-07-01,9.83489
2017-08-01,9.93020353
2017-09-01,9.93035694
2017-10-01,8.26333992
2017-11-01,11.25003022
2017-12-01,11.80609
2018-01-01,13.038383
2018-02-01,8.763869
2018-03-01,9.792754
2018-04-01,8.427305
2018-05-01,8.000742
2018-06-01,9.681002
2018-07-01,9.83489
2018-08-01,10.93020353
2018-09-01,10.93035694
2018-10-01,11.26333992
2018-11-01,12.91003022
2018-12-01,11.69609
2019-01-01,14.938383
2019-02-01,9.763869
2019-03-01,9.492754
2019-04-01,9.427305









